[DEBUG] 2022-10-02 13:32:52.508 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2022-10-02 13:32:52.513 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2022-10-02 13:32:52.515 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2022-10-02 13:32:52.567 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2022-10-02 13:32:52.568 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2022-10-02 13:32:52.723 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2022-10-02 13:32:52.724 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2022-10-02 13:32:52.728 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2022-10-02 13:32:52.938 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2022-10-02 13:32:52.954 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2022-10-02 13:32:52.955 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2022-10-02 13:32:53.004 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@73d3e555
[DEBUG] 2022-10-02 13:32:53.004 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@73d3e555
[DEBUG] 2022-10-02 13:32:53.004 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@3a08078c
[DEBUG] 2022-10-02 13:32:53.005 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@3a08078c
[DEBUG] 2022-10-02 13:32:53.005 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@5f117b3d
[DEBUG] 2022-10-02 13:32:53.005 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@5f117b3d
[DEBUG] 2022-10-02 13:32:53.006 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@11f406f8
[DEBUG] 2022-10-02 13:32:53.006 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@11f406f8
[DEBUG] 2022-10-02 13:32:53.007 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@2ec3633f
[DEBUG] 2022-10-02 13:32:53.007 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@20576557
[DEBUG] 2022-10-02 13:32:53.008 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@1bc776b7
[DEBUG] 2022-10-02 13:32:53.008 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@1bc776b7
[DEBUG] 2022-10-02 13:32:53.008 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@6ec7bce0
[DEBUG] 2022-10-02 13:32:53.008 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@6ec7bce0
[DEBUG] 2022-10-02 13:32:53.012 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@7dd611c8
[DEBUG] 2022-10-02 13:32:53.013 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@7dd611c8
[DEBUG] 2022-10-02 13:32:53.014 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@1a2909ae
[DEBUG] 2022-10-02 13:32:53.014 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@1a2909ae
[DEBUG] 2022-10-02 13:32:53.015 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@750ff7d3
[DEBUG] 2022-10-02 13:32:53.015 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@750ff7d3
[DEBUG] 2022-10-02 13:32:53.016 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@3d37203b
[DEBUG] 2022-10-02 13:32:53.016 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@3d37203b
[DEBUG] 2022-10-02 13:32:53.017 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@5527b211
[DEBUG] 2022-10-02 13:32:53.018 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@5527b211
[DEBUG] 2022-10-02 13:32:53.019 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@1c9e07c6
[DEBUG] 2022-10-02 13:32:53.019 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@1c9e07c6
[DEBUG] 2022-10-02 13:32:53.021 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@d0865a3
[DEBUG] 2022-10-02 13:32:53.021 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@d0865a3
[DEBUG] 2022-10-02 13:32:53.023 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@64b3b1ce
[DEBUG] 2022-10-02 13:32:53.023 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@64b3b1ce
[DEBUG] 2022-10-02 13:32:53.024 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@64fe9da7
[DEBUG] 2022-10-02 13:32:53.024 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@64fe9da7
[DEBUG] 2022-10-02 13:32:53.025 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@1a0b5323
[DEBUG] 2022-10-02 13:32:53.025 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@1a0b5323
[DEBUG] 2022-10-02 13:32:53.026 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@1a0b5323
[DEBUG] 2022-10-02 13:32:53.027 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@38792286
[DEBUG] 2022-10-02 13:32:53.027 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@7d2998d8
[DEBUG] 2022-10-02 13:32:53.027 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@7d2998d8
[DEBUG] 2022-10-02 13:32:53.027 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@7d2998d8
[DEBUG] 2022-10-02 13:32:53.028 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4f6b687e
[DEBUG] 2022-10-02 13:32:53.029 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@73d4066e
[DEBUG] 2022-10-02 13:32:53.029 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@73d4066e
[DEBUG] 2022-10-02 13:32:53.030 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@3dd4a6fa
[DEBUG] 2022-10-02 13:32:53.030 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@3dd4a6fa
[DEBUG] 2022-10-02 13:32:53.030 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@5cbe2654
[DEBUG] 2022-10-02 13:32:53.030 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@5cbe2654
[DEBUG] 2022-10-02 13:32:53.031 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@17d32e9b
[DEBUG] 2022-10-02 13:32:53.031 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@17d32e9b
[DEBUG] 2022-10-02 13:32:53.032 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@a2ddf26
[DEBUG] 2022-10-02 13:32:53.032 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@a2ddf26
[DEBUG] 2022-10-02 13:32:53.032 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@4715ae33
[DEBUG] 2022-10-02 13:32:53.033 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@704641e3
[DEBUG] 2022-10-02 13:32:53.033 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@704641e3
[DEBUG] 2022-10-02 13:32:53.033 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@704641e3
[DEBUG] 2022-10-02 13:32:53.034 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@2e179f3e
[DEBUG] 2022-10-02 13:32:53.034 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@2e179f3e
[DEBUG] 2022-10-02 13:32:53.034 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@2e179f3e
[DEBUG] 2022-10-02 13:32:53.035 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@67b100fe
[DEBUG] 2022-10-02 13:32:53.035 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@22e5f96e
[DEBUG] 2022-10-02 13:32:53.036 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@3b4d50b
[DEBUG] 2022-10-02 13:32:53.036 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@3b4d50b
[DEBUG] 2022-10-02 13:32:53.036 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@3b4d50b
[DEBUG] 2022-10-02 13:32:53.037 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@31a3f4de
[DEBUG] 2022-10-02 13:32:53.037 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@31a3f4de
[DEBUG] 2022-10-02 13:32:53.037 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@31a3f4de
[DEBUG] 2022-10-02 13:32:53.037 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@6f3e19b3
[DEBUG] 2022-10-02 13:32:53.037 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@b16e202
[DEBUG] 2022-10-02 13:32:53.038 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@1894e40d
[DEBUG] 2022-10-02 13:32:53.039 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@1894e40d
[DEBUG] 2022-10-02 13:32:53.039 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@15383681
[DEBUG] 2022-10-02 13:32:53.040 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@3414a8c3
[DEBUG] 2022-10-02 13:32:53.040 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@3414a8c3
[DEBUG] 2022-10-02 13:32:53.041 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@eca6a74
[DEBUG] 2022-10-02 13:32:53.041 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@eca6a74
[DEBUG] 2022-10-02 13:32:53.041 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@14823f76
[DEBUG] 2022-10-02 13:32:53.042 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@113e13f9
[DEBUG] 2022-10-02 13:32:53.042 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@5c080ef3
[DEBUG] 2022-10-02 13:32:53.045 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@1f0b3cfe
[DEBUG] 2022-10-02 13:32:53.045 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@1f0b3cfe
[DEBUG] 2022-10-02 13:32:53.045 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@336206d8
[DEBUG] 2022-10-02 13:32:53.045 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@5ec4ff02
[DEBUG] 2022-10-02 13:32:53.045 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@1f11f64e
[DEBUG] 2022-10-02 13:32:53.045 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@2b2f5fcf
[DEBUG] 2022-10-02 13:32:53.046 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@858d8b4
[DEBUG] 2022-10-02 13:32:53.046 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@711d1a52
[DEBUG] 2022-10-02 13:32:53.046 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@612e21b9
[DEBUG] 2022-10-02 13:32:53.046 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@302edb74
[DEBUG] 2022-10-02 13:32:53.071 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2022-10-02 13:32:53.072 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2022-10-02 13:32:53.072 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2022-10-02 13:32:53.072 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2022-10-02 13:32:53.073 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2022-10-02 13:32:53.073 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2022-10-02 13:32:53.074 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2022-10-02 13:32:53.074 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2022-10-02 13:32:53.075 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2022-10-02 13:32:53.075 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2022-10-02 13:32:53.076 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2022-10-02 13:32:53.076 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2022-10-02 13:32:53.076 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2022-10-02 13:32:53.077 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2022-10-02 13:32:53.081 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/RecipeTracker
[INFO ] 2022-10-02 13:32:53.081 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2022-10-02 13:32:53.081 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2022-10-02 13:32:53.179 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2022-10-02 13:32:53.306 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2022-10-02 13:32:53.306 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.22 (Revision: d64b664fa93e81296a377de031b8123a67e6def2)
      major : 8
      minor : 0
[DEBUG] 2022-10-02 13:32:53.307 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2022-10-02 13:32:53.356 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2022-10-02 13:32:53.377 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2022-10-02 13:32:53.408 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2022-10-02 13:32:53.439 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2022-10-02 13:32:53.441 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@6ba060f3] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@7c51782d]
[DEBUG] 2022-10-02 13:32:53.495 [main] AnnotationBinder - Binding entity from annotated class: com.ericmclaughlin.entity.Recipe
[DEBUG] 2022-10-02 13:32:53.531 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2022-10-02 13:32:53.542 [main] EntityBinder - Import with entity name Recipe
[DEBUG] 2022-10-02 13:32:53.545 [main] EntityBinder - Bind entity com.ericmclaughlin.entity.Recipe on table recipes
[DEBUG] 2022-10-02 13:32:53.573 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=recipe_id, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-02 13:32:53.575 [main] PropertyBinder - MetadataSourceProcessor property recipeId with lazy=false
[DEBUG] 2022-10-02 13:32:53.577 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:recipeId]
[DEBUG] 2022-10-02 13:32:53.578 [main] SimpleValueBinder - building SimpleValue for recipeId
[DEBUG] 2022-10-02 13:32:53.580 [main] PropertyBinder - Building property recipeId
[DEBUG] 2022-10-02 13:32:53.583 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(recipe_id)]), recipeId, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2022-10-02 13:32:53.584 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-02 13:32:53.585 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2022-10-02 13:32:53.586 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:description]
[DEBUG] 2022-10-02 13:32:53.586 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2022-10-02 13:32:53.586 [main] PropertyBinder - Building property description
[DEBUG] 2022-10-02 13:32:53.586 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=notes, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-02 13:32:53.586 [main] PropertyBinder - MetadataSourceProcessor property notes with lazy=false
[DEBUG] 2022-10-02 13:32:53.587 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:notes]
[DEBUG] 2022-10-02 13:32:53.587 [main] SimpleValueBinder - building SimpleValue for notes
[DEBUG] 2022-10-02 13:32:53.590 [main] PropertyBinder - Building property notes
[DEBUG] 2022-10-02 13:32:53.590 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=recipe_name, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-02 13:32:53.591 [main] PropertyBinder - MetadataSourceProcessor property recipeName with lazy=false
[DEBUG] 2022-10-02 13:32:53.591 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.ericmclaughlin.entity.Recipe:recipeName]
[DEBUG] 2022-10-02 13:32:53.591 [main] SimpleValueBinder - building SimpleValue for recipeName
[DEBUG] 2022-10-02 13:32:53.592 [main] PropertyBinder - Building property recipeName
[DEBUG] 2022-10-02 13:32:53.593 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='user_cd', referencedColumn='', mappedBy=''}
[DEBUG] 2022-10-02 13:32:53.593 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(recipes), mappingColumn=user, insertable=true, updatable=true, unique=false}
[DEBUG] 2022-10-02 13:32:53.596 [main] PropertyBinder - Building property user
[DEBUG] 2022-10-02 13:32:53.598 [main] AnnotationBinder - Binding entity from annotated class: com.ericmclaughlin.entity.User
